fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
6.6,0.22,0.3,14.7,0.045,0.99704,3.14,0.37,10.6,5.79852,2.565,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.24,0.28,1.9,0.032,0.9914,3.1,0.39,10.9,5.9457,2.705,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.27,0.47,1.2,0.146,0.99224,3.23,0.51,10.1,5.54612,2.5425,Dry,Intense,"Balanced,Structured",Medium,Live
6.5,0.28,0.25,4.8,0.029,0.99074,3.17,0.44,12.2,6.59537,2.55,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.2,0.27,0.31,1.2,0.031,0.98892,3.03,0.33,12.7,6.84446,2.7025,Dry,"Complex,Spicy",Soft,Full-Bodied,Live
7.8,0.28,0.25,3.4,0.024,0.98959,2.98,0.37,13.0,6.994795,2.8275,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
8.1,0.26,0.27,4.3,0.03,0.99212,3.16,0.33,11.2,6.09606,2.9475,Semi-Dry,Simple,Soft,Medium,Brilliant
7.3,0.2,0.29,19.5,0.039,1.00037,3.1,0.48,9.2,5.100185,2.7225,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.2,0.29,19.9,0.039,1.00037,3.1,0.48,9.2,5.100185,2.7225,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.47,0.19,8.3,0.029,0.992,3.22,0.45,12.3,6.646000000000001,2.52,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.2,0.14,0.32,1.1,0.022,0.99218,3.04,0.67,10.0,5.49609,2.675,Dry,Simple,Robust,Medium,Live
5.8,0.14,0.15,6.1,0.042,0.99362,3.06,0.6,9.9,5.44681,2.2875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
4.8,0.21,0.21,10.2,0.037,0.99324,3.66,0.48,12.2,6.59662,2.2199999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.5,0.34,0.24,3.85,0.031,0.99098,3.01,0.36,11.8,6.395490000000001,2.7725,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.6,0.37,0.34,3.2,0.028,0.9903,3.01,0.33,12.4,6.69515,2.83,Semi-Dry,Simple,Soft,Medium,Live
7.8,0.15,0.34,1.1,0.035,0.99096,3.07,0.72,11.3,6.14548,2.8400000000000003,Dry,"Complex,Spicy",Robust,Medium,Live
5.9,0.655,0.0,5.6,0.033,0.9936,3.32,0.51,10.5,5.7468,2.46875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.31,0.4,1.6,0.027,0.9911,3.15,0.48,11.9,6.44555,2.915,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
8.1,0.17,0.21,1.6,0.036,0.99396,3.18,0.52,10.1,5.54698,2.915,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.18,0.28,1.1,0.027,0.99089,3.15,0.45,11.0,5.995445,2.6025,Dry,Simple,"Balanced,Structured",Medium,Live
7.4,0.28,0.36,14.6,0.048,0.9968,3.14,0.56,10.6,5.7984,2.7950000000000004,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.23,0.27,2.6,0.035,0.99138,3.04,0.59,11.3,6.14569,2.71,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.22,0.22,1.2,0.038,0.99098,3.1,0.37,11.2,6.09549,2.56,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.3,0.21,6.55,0.026,0.99244,2.92,0.35,11.1,6.04622,2.7325,Semi-Dry,Simple,Soft,Medium,Live
7.2,0.26,0.24,7.0,0.023,0.99176,3.14,0.49,12.8,6.89588,2.71,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.3,0.32,0.32,1.5,0.037,0.98993,3.3,0.46,12.3,6.644965,2.56,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.24,0.3,1.4,0.041,0.9929,3.26,0.53,10.4,5.6964500000000005,2.875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.24,0.35,1.0,0.032,0.98988,3.16,0.37,11.7,6.344939999999999,2.6875,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.28,0.28,4.2,0.044,0.992,3.35,0.44,10.7,5.846,2.4275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.19,0.35,1.5,0.037,0.99006,3.18,0.68,12.0,6.49503,2.58,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.4,0.28,0.36,1.3,0.053,0.99211,3.31,0.45,10.8,5.8960550000000005,2.5875000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.28,0.27,3.9,0.043,0.99202,3.35,0.44,10.7,5.84601,2.375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.6,0.28,0.28,4.2,0.044,0.992,3.35,0.44,10.7,5.846,2.3775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.8,0.19,0.32,7.6,0.049,0.99332,3.12,0.44,10.7,5.84666,2.6075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.16,0.29,1.0,0.031,0.98958,3.12,0.4,12.1,6.54479,2.6925,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.17,0.28,1.1,0.034,0.98939,3.0,0.52,11.9,6.444695,2.5125,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.19,0.28,11.8,0.042,0.99492,3.18,0.37,10.8,5.897460000000001,2.5625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.2,0.24,1.4,0.033,0.99043,3.59,0.56,12.3,6.645215,2.4575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.39,0.38,9.7,0.053,0.99787,3.3,0.57,9.4,5.1989350000000005,2.6674999999999995,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.12,0.3,12.9,0.049,0.99654,3.2,0.35,9.9,5.44827,2.605,Sweet,"Complex,Spicy",Soft,Medium,Live
6.6,0.295,0.24,1.6,0.039,0.99304,3.35,0.61,10.4,5.6965200000000005,2.62125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.26,0.24,7.2,0.038,0.9952,3.35,0.6,10.4,5.6976,2.6125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.32,0.27,7.1,0.027,0.99165,3.15,0.6,12.6,6.795825,2.685,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
7.4,0.36,0.23,1.9,0.017,0.9892,2.93,0.36,12.5,6.7446,2.7300000000000004,Semi-Dry,Simple,Soft,Full-Bodied,Live
6.8,0.16,0.18,1.8,0.046,0.99226,3.27,0.55,10.8,5.89613,2.6025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.2,0.26,4.7,0.04,0.99278,3.07,0.75,10.7,5.8463899999999995,2.4575,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.6,0.36,0.28,6.1,0.029,0.99054,3.19,0.27,12.8,6.89527,2.6075,Semi-Dry,Simple,Soft,Full-Bodied,Live
6.4,0.37,0.2,5.6,0.117,0.99459,3.24,0.43,9.5,5.247295,2.5525,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.4,0.38,0.2,5.3,0.117,0.99459,3.24,0.43,9.5,5.247295,2.555,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.4,0.36,0.2,5.7,0.118,0.9946,3.24,0.43,9.5,5.2473,2.5500000000000003,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.5,0.21,0.51,17.6,0.045,0.99966,3.2,0.47,8.8,4.899830000000001,2.605,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.6,0.31,0.27,8.8,0.021,0.99442,3.08,0.38,11.0,5.99721,2.815,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.8,0.58,0.0,1.5,0.02,0.98918,3.29,0.38,12.4,6.69459,2.4175,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.5,0.26,0.39,1.4,0.02,0.99089,3.25,0.75,11.3,6.1454450000000005,2.5999999999999996,Semi-Dry,Simple,Robust,Medium,Live
8.7,0.3,0.34,4.8,0.018,0.99474,3.12,0.49,11.2,6.09737,3.115,Semi-Dry,Simple,"Balanced,Structured",Medium,Brilliant
6.4,0.29,0.32,2.4,0.014,0.99008,3.24,0.66,12.5,6.74504,2.5625,Semi-Dry,Simple,Robust,Full-Bodied,Live
6.7,0.13,0.32,3.7,0.017,0.99348,3.12,0.44,10.0,5.49674,2.5675,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.4,0.24,0.23,2.0,0.046,0.9908,3.12,0.54,11.4,6.1954,2.4975000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.18,0.28,5.1,0.039,0.99165,3.16,0.44,11.3,6.145825,2.38,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.2,0.33,0.22,4.5,0.031,0.99076,2.97,0.52,12.2,6.59538,2.68,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.29,0.24,3.2,0.037,0.98942,2.9,0.66,12.6,6.79471,2.4575,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
7.3,0.31,0.25,6.65,0.032,0.99244,2.9,0.37,11.1,6.04622,2.69,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.29,0.37,1.6,0.035,0.99058,3.26,0.47,12.3,6.64529,2.73,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.19,0.6,4.0,0.037,0.99255,2.92,0.59,10.4,5.696275,2.6525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.085,0.33,1.4,0.036,0.99306,3.27,0.61,9.5,5.24653,2.57125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.18,0.32,7.2,0.047,0.99498,3.42,0.44,10.4,5.69749,2.6799999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.52,0.26,5.7,0.038,0.99,3.11,0.27,13.0,6.995,2.6725,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
7.1,0.28,0.28,8.5,0.03,0.99338,3.16,0.46,12.2,6.59669,2.705,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.7,0.15,0.47,11.4,0.035,0.99456,3.03,0.34,10.5,5.74728,2.3375,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
5.8,0.275,0.3,5.4,0.043,0.9926,3.33,0.42,10.8,5.8963,2.42625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.22,0.39,1.2,0.049,0.99346,3.5,0.47,10.0,5.49673,2.7024999999999997,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.6,0.12,1.8,0.05,0.99268,3.42,0.48,10.4,5.69634,2.5599999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.26,0.31,1.3,0.034,0.98944,3.16,0.54,12.4,6.69472,2.5575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.0,0.29,0.54,5.7,0.035,0.98976,3.27,0.34,12.9,6.94488,2.275,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Liveliness
6.8,0.21,0.26,11.7,0.038,0.99523,3.02,0.56,10.5,5.747615,2.5725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.27,0.26,11.0,0.03,0.99402,3.07,0.36,11.2,6.09701,2.525,Semi-Dry,Simple,Soft,Medium,Live
5.9,0.37,0.32,1.6,0.029,0.98916,3.41,0.55,12.7,6.84458,2.5,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.2,0.21,0.18,11.6,0.044,0.99655,3.14,0.52,9.4,5.198275000000001,2.4325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.3,0.29,6.2,0.025,0.99071,3.03,0.32,12.9,6.945355,2.605,Semi-Dry,Simple,Soft,Full-Bodied,Live
7.3,0.41,0.29,1.8,0.032,0.98889,2.96,0.35,13.0,6.994445,2.74,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
5.4,0.3,0.3,1.2,0.029,0.98742,3.31,0.4,13.6,7.29371,2.3275,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
6.6,0.34,0.2,1.0,0.053,0.99336,3.32,0.55,9.1,5.04668,2.6149999999999998,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
5.6,0.25,0.19,2.4,0.049,0.992,3.25,0.43,10.4,5.696,2.3225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.3,0.3,0.3,1.2,0.029,0.98742,3.31,0.4,13.6,7.29371,2.3024999999999998,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
6.9,0.58,0.58,8.2,0.032,0.99275,3.28,0.44,12.2,6.596375,2.835,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.16,0.27,12.0,0.03,0.99402,3.15,0.34,10.8,5.897010000000001,2.395,Semi-Dry,Simple,Soft,Medium,Liveliness
7.1,0.21,0.35,2.5,0.04,0.99128,3.32,0.56,12.5,6.74564,2.7449999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.6,0.21,0.24,4.4,0.027,0.991,3.3,0.31,11.5,6.2455,2.3375,Semi-Dry,Simple,Soft,Medium,Liveliness
7.4,0.22,0.26,8.8,0.027,0.9931,2.98,0.41,11.4,6.19655,2.715,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.4,0.15,0.4,1.3,0.053,0.99112,3.17,0.68,11.0,5.99556,2.5300000000000002,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.3,0.22,0.34,1.2,0.036,0.98961,3.06,0.74,11.6,6.294805,2.48,Dry,"Complex,Spicy",Robust,Medium,Live
7.0,0.3,0.27,1.5,0.076,0.99344,3.1,0.52,10.1,5.54672,2.6675,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.6,0.15,0.34,1.0,0.037,0.98949,2.96,0.5,11.7,6.344745,2.5125,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.34,0.43,1.6,0.041,0.99014,3.23,0.44,12.6,6.79507,2.675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.7,0.35,0.46,11.8,0.088,0.99786,2.86,0.47,9.0,4.99893,2.8425000000000002,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.7,0.31,0.09,1.4,0.039,0.99206,3.12,0.44,10.1,5.54603,2.5549999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
4.7,0.67,0.09,1.0,0.02,0.98722,3.3,0.34,13.6,7.29361,2.19,Dry,Simple,Soft,Full-Bodied,Liveliness
6.3,0.2,0.18,10.6,0.045,0.99666,3.09,0.54,9.2,5.09833,2.4425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.28,0.23,10.4,0.049,0.99754,3.12,0.51,8.8,4.898770000000001,2.5575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
8.5,0.18,0.3,1.1,0.028,0.99272,2.83,0.36,10.0,5.49636,2.9525,Dry,Simple,Soft,Medium,Brilliant
6.5,0.35,0.38,7.4,0.036,0.99712,3.47,0.48,9.1,5.04856,2.675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.8,0.22,0.26,1.2,0.041,0.99104,3.04,0.35,11.2,6.09552,2.58,Dry,"Complex,Spicy",Soft,Medium,Live
6.3,0.18,0.24,3.4,0.053,0.99373,3.11,0.52,9.2,5.096864999999999,2.4575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.6,0.3,0.45,8.0,0.038,0.9956,3.18,0.48,9.5,5.2478,2.6325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.34,0.27,2.5,0.024,0.99095,3.35,0.6,11.9,6.445475,2.565,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.7,0.3,0.23,2.0,0.068,0.99382,3.11,0.62,9.8,5.39691,2.835,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.7,0.31,0.23,2.0,0.069,0.99382,3.11,0.62,9.8,5.39691,2.8375,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
5.4,0.255,0.33,1.2,0.051,0.99048,3.37,0.66,11.3,6.14524,2.33875,Dry,"Complex,Spicy",Robust,Medium,Liveliness
6.6,0.26,0.28,9.4,0.028,0.99254,3.17,0.34,12.1,6.54627,2.5774999999999997,Semi-Dry,Simple,Soft,Medium,Live
4.8,0.17,0.28,2.9,0.03,0.9902,3.38,0.34,11.3,6.1451,2.1574999999999998,Semi-Dry,Simple,Soft,Medium,Liveliness
6.2,0.2,0.33,5.4,0.028,0.99012,3.36,0.41,13.5,7.24506,2.5225,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.2,0.22,0.2,20.8,0.035,1.00022,3.11,0.53,9.0,5.00011,2.4325,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.0,0.34,0.26,10.3,0.041,0.99382,3.08,0.35,11.6,6.29691,2.67,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
6.5,0.19,0.34,1.6,0.029,0.98954,3.21,0.68,12.5,6.74477,2.56,Semi-Dry,Simple,Robust,Full-Bodied,Live
6.0,0.21,0.29,13.1,0.042,0.99936,3.39,0.45,8.6,4.7996799999999995,2.4725,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.1,0.22,0.46,1.8,0.16,0.9884,3.19,0.33,13.4,7.1942,2.4924999999999997,Semi-Dry,Intense,Soft,Full-Bodied,Live
6.5,0.32,0.48,8.0,0.026,0.99144,3.22,0.79,12.7,6.84572,2.6300000000000003,Semi-Dry,Simple,Robust,Full-Bodied,Live
7.1,0.21,0.72,1.6,0.167,0.99324,2.97,0.51,9.2,5.09662,2.75,Semi-Dry,Intense,"Balanced,Structured",Light,Live
5.6,0.26,0.18,1.4,0.034,0.99174,3.32,0.35,10.2,5.59587,2.34,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
7.4,0.27,0.28,1.8,0.04,0.99043,3.02,0.4,11.9,6.445215,2.7425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.22,0.3,10.6,0.07,0.99654,2.89,0.42,9.0,4.99827,2.5524999999999998,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.2,0.24,0.25,12.5,0.055,0.99758,3.3,0.51,9.0,4.99879,2.4975,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.3,0.28,0.29,6.8,0.051,0.99374,3.43,0.59,11.0,5.99687,2.575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.2,0.32,5.0,0.016,0.99186,2.99,0.39,11.0,5.9959299999999995,2.8275,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.17,0.28,2.5,0.028,0.99072,3.16,0.37,11.1,6.04536,2.4275,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.4,0.2,0.35,6.1,0.025,0.99244,2.79,0.52,10.9,5.94622,2.685,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.7,0.39,0.24,2.7,0.017,0.99084,3.03,0.37,11.5,6.24542,2.59,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.4,0.27,0.31,2.4,0.014,0.99094,3.03,0.65,12.0,6.49547,2.7525,Semi-Dry,Simple,Robust,Medium,Live
6.1,0.27,0.28,9.8,0.042,0.99532,3.14,0.42,10.2,5.597659999999999,2.4475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.0,0.61,0.12,1.3,0.009,0.9874,3.26,0.37,13.5,7.2437000000000005,2.2475,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
6.9,0.33,0.31,7.7,0.04,0.99226,3.11,0.57,12.3,6.64613,2.6625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.15,0.3,1.4,0.022,0.99099,3.42,0.57,11.4,6.195495,2.5425,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.5,0.32,0.45,7.7,0.022,0.99134,3.2,0.7,12.7,6.845669999999999,2.6175,Semi-Dry,Simple,Robust,Full-Bodied,Live
7.4,0.25,0.29,6.8,0.02,0.99338,3.13,0.29,10.8,5.89669,2.7675,Semi-Dry,Simple,Soft,Medium,Live
7.6,0.27,0.3,9.2,0.018,0.9938,3.08,0.29,11.0,5.9969,2.8125,Semi-Dry,Simple,Soft,Medium,Live
5.6,0.19,0.31,2.7,0.027,0.98964,3.46,0.4,13.2,7.0948199999999995,2.3899999999999997,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
7.4,0.29,0.48,12.8,0.037,0.99808,3.02,0.34,8.8,4.89904,2.7975,Sweet,"Complex,Spicy",Soft,Light,Live
6.4,0.34,0.44,8.2,0.043,0.99551,3.18,0.48,9.5,5.247755,2.5900000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.27,0.52,8.1,0.044,0.99548,3.18,0.48,9.5,5.24774,2.6424999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.26,0.52,8.2,0.047,0.99541,3.16,0.47,9.5,5.247705,2.635,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.26,0.5,8.0,0.051,0.99536,3.18,0.47,9.5,5.24768,2.61,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.25,0.3,11.8,0.043,0.99524,3.03,0.58,10.4,5.697620000000001,2.5949999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.32,0.26,12.0,0.049,0.9961,3.14,0.55,9.9,5.44805,2.505,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.24,0.45,1.7,0.046,0.99224,3.22,0.48,10.0,5.49612,2.3525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.6,0.13,0.29,13.9,0.056,0.99702,3.17,0.39,9.4,5.198510000000001,2.5475,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.21,0.62,6.4,0.041,0.99358,2.96,0.59,10.2,5.5967899999999995,2.6475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.21,0.62,6.3,0.042,0.99358,2.96,0.59,10.2,5.5967899999999995,2.6725000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.26,0.34,15.1,0.06,0.99705,3.24,0.52,10.5,5.748525,2.66,Sweet,Intense,"Balanced,Structured",Medium,Live
7.2,0.28,0.38,2.0,0.052,0.9912,3.13,0.52,11.1,6.045599999999999,2.7475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.34,0.28,12.1,0.049,0.99677,3.22,0.49,10.3,5.648385,2.81,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.43,0.32,8.8,0.042,0.99172,3.28,0.33,12.9,6.945860000000001,2.5825,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
6.8,0.41,0.3,8.8,0.045,0.9953,3.12,0.59,9.9,5.44765,2.6574999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.3,0.2,3.7,0.039,0.99158,3.0,0.38,10.7,5.84579,2.45,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.28,0.28,12.2,0.042,0.99522,3.03,0.56,10.4,5.69761,2.6225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.33,0.28,5.7,0.033,0.99176,3.17,0.64,12.5,6.74588,2.6950000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.7,0.26,0.49,8.1,0.052,0.99558,3.19,0.48,9.5,5.24779,2.66,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.24,0.3,2.5,0.042,0.9911,3.05,0.56,11.3,6.14555,2.7225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.46,0.21,4.0,0.034,0.99016,3.26,0.54,13.0,6.99508,2.6574999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.1,0.23,0.18,1.0,0.053,0.98956,3.22,0.39,11.5,6.24478,2.1825,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.1,0.44,0.23,5.8,0.035,0.99062,3.15,0.57,13.2,7.09531,2.73,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
4.8,0.26,0.23,10.6,0.034,0.99274,3.46,0.28,11.5,6.24637,2.1875,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
7.0,0.15,0.29,16.4,0.058,0.9978,3.15,0.37,9.7,5.3488999999999995,2.6475,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.21,0.5,8.7,0.036,0.99294,2.96,0.56,11.0,5.99647,2.5675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.26,0.31,1.6,0.032,0.99044,2.97,0.43,11.9,6.44522,2.7600000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.34,0.28,4.0,0.028,0.98958,3.2,0.5,13.2,7.09479,2.83,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
7.1,0.39,0.79,1.4,0.194,0.99212,3.17,0.46,10.5,5.74606,2.8625,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.2,0.31,0.43,7.0,0.047,0.99628,3.23,0.64,10.6,5.79814,3.0425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
5.9,0.17,0.29,3.1,0.03,0.98913,3.41,0.33,13.7,7.344564999999999,2.4425,Semi-Dry,Simple,Soft,Full-Bodied,Live
6.6,0.32,0.26,4.6,0.031,0.99198,3.4,0.73,12.5,6.74599,2.645,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
5.9,0.12,0.27,4.8,0.03,0.99226,3.55,0.68,12.1,6.54613,2.46,Semi-Dry,Simple,Robust,Medium,Live
5.9,0.18,0.29,4.6,0.032,0.99159,3.21,0.38,11.3,6.145795000000001,2.395,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.4,0.17,0.27,2.7,0.049,0.99224,3.46,0.55,10.3,5.646120000000001,2.325,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.1,0.21,0.3,6.3,0.039,0.99068,3.27,0.31,12.7,6.845339999999999,2.4699999999999998,Semi-Dry,"Complex,Spicy",Soft,Full-Bodied,Live
6.6,0.39,0.22,4.0,0.038,0.99018,3.25,0.53,13.0,6.99509,2.6149999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.0,0.31,0.38,4.8,0.04,0.98968,3.24,0.56,13.1,7.04484,2.4825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
